date,country,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-02-17,AGO,-4.448227560000001,-0.3217748800000035,-10.500000210000008,1.257351410000001,-4.847936450000003,2.1329037100000012
2020-02-18,AGO,-5.84016034,-4.058544210000004,1.9655178899999959,-3.3139543500000004,4.695958680000003,-0.18446434999999797
2020-02-19,AGO,-3.1154172699999996,-3.986535349999997,-3.728971540000004,-1.334448850000004,5.458761559999999,-0.5548081700000027
2020-02-20,AGO,-9.569694469999991,-11.973450020000003,-2.7328760200000017,-6.546093750000001,3.8245307100000043,0.6056953000000007
2020-02-21,AGO,-3.932400359999996,-4.585213570000004,0.0,-2.695945909999996,3.7119954199999983,-1.0343596200000043
2020-02-22,AGO,-1.6932097000000046,-0.5728030699999971,2.5041865099999976,0.29865416000000367,4.577897240000001,-0.14744779000000258
2020-02-23,AGO,0.47374732999999825,2.209651359999999,13.664382760000002,3.99,-1.0921521100000036,0.0748404300000032
2020-02-24,AGO,-1.1577583499999977,2.466935869999998,4.8124986000000005,-7.544121760000009,-5.729384639999993,1.3532869699999959
2020-02-25,AGO,-8.760251149999991,-7.666139950000002,2.9482735099999977,-24.854648980000007,-62.41712344,11.564872690000005
2020-02-26,AGO,-17.163120659999997,-19.759336520000005,-11.653035729999996,-28.023413879999993,-68.41121532000001,13.039961060000001
2020-02-27,AGO,-2.6457384100000017,-2.928755760000002,-2.277398900000002,-7.16953125,2.4586260299999987,-1.1743035500000045
2020-02-28,AGO,2.215435529999996,3.4605402999999955,5.175708299999996,-2.695945909999996,3.593527000000003,-1.075363519999997
2020-02-29,AGO,5.67723401,7.119156170000005,8.347279500000003,-0.29865416000000367,3.855074160000003,-0.42413832999999573
2020-03-01,AGO,7.369393010000002,9.943432449999998,8.654111829999998,4.388998669999999,5.460765870000005,-0.15409912000000262
2020-03-02,AGO,5.118508990000001,15.659676689999996,-0.8749990199999985,5.867648780000001,4.5541221599999995,0.07744722999999902
2020-03-03,AGO,5.95696892,9.379746530000002,8.353448040000002,3.3139543500000004,8.413595959999999,-1.35815876
2020-03-04,AGO,4.361586039999997,7.279758990000001,7.924064190000001,-0.33361055000000284,8.16850223,-1.526701680000004
2020-03-05,AGO,6.867665139999998,6.460492289999997,11.842466300000005,-3.1171875,7.688088940000001,-1.4478832199999987
2020-03-06,AGO,4.707801000000004,7.613182009999996,16.93867651,-0.33699539999999994,8.648161410000004,-2.101959930000002
2020-03-07,AGO,6.3246381099999995,6.2190321200000005,9.599374749999996,-3.2851771400000023,8.3125,-1.0570680399999959
2020-03-08,AGO,6.790369530000003,6.628955410000004,18.219179229999998,3.99,3.4584854499999955,-0.7926959600000024
2020-03-09,AGO,4.935704479999999,8.044353380000002,3.5000013999999995,-2.5147041499999983,-0.14690914000000171,-0.0825570899999974
2020-03-10,AGO,-0.05840163000000182,2.7056974700000027,6.879309289999998,-4.97092953,8.21792902,-1.2484177999999984
2020-03-11,AGO,0.7363691299999976,3.033229920000004,3.262849100000005,-6.3386257200000005,8.443407910000001,-1.6659393800000013
2020-03-12,AGO,1.0132631599999968,-0.43069789000000064,5.010274920000004,-10.91015625,7.766139989999997,-1.17715374
2020-03-13,AGO,1.3846470400000028,1.5572437999999968,10.351416600000002,-4.043916870000004,8.292753489999996,-2.0538990500000027
2020-03-14,AGO,2.091609870000003,1.3092692900000047,4.59100173,-10.154186909999998,7.870771090000001,-0.5969186299999989
2020-03-15,AGO,1.8423465900000047,1.7361527399999968,8.19862939,-3.5910013300000005,2.0932949800000014,1.4720134100000015
2020-03-16,AGO,-5.362252769999996,2.037901810000002,-3.5000013999999995,-7.963236680000006,-3.5257754700000006,2.3634100000000013
2020-03-17,AGO,-3.7961046199999986,0.18037991999999997,1.4741400799999997,-11.930233000000003,6.652608130000003,-0.996719289999996
2020-03-18,AGO,-6.117551790000009,-3.2065581800000036,0.0,-17.014212530000005,6.204923480000004,-0.2829309000000007
2020-03-19,AGO,-3.99675241,0.6891195500000012,-0.9109608900000012,-12.46875,4.800174819999996,-0.29213450000000196
2020-03-20,AGO,-3.544700040000001,11.419773679999997,5.175708299999996,-4.717906339999997,5.133608480000001,-0.382043829999997
2020-03-21,AGO,-4.631428410000005,13.17452647,-5.4257323400000015,-20.60703463,2.5700454499999963,2.469371100000002
2020-03-22,AGO,-9.896045879999997,16.256726990000004,-7.743146950000006,-7.98,-0.8191137500000035,4.8289413900000016
2020-03-23,AGO,-33.08750459000001,-4.290323310000004,-28.874999580000004,-40.6544159,-10.136602979999996,12.508551580000004
2020-03-24,AGO,-42.45799166000001,-24.80221905,-30.95689912,-52.029065339999995,-67.70007629000001,25.839109660000005
2020-03-25,AGO,-26.226150299999993,-7.799737119999998,-20.509348790000004,-36.363717529999995,-13.587994210000003,12.234413310000004
2020-03-26,AGO,-21.672540189999996,1.292100320000004,-23.68493260000001,-40.835156250000004,-22.439843789999998,14.631182370000001
2020-03-27,AGO,-9.858694160000008,23.09909021,-8.939854349999996,-24.600504599999994,-26.655281450000007,10.592090739999996
2020-03-28,AGO,-48.25648709000001,-21.60295193000001,-31.71966609,-51.96556582,-46.82306895,25.868541230000005
2020-03-29,AGO,-51.322564019999994,-32.75019531,-27.784246630000002,-40.69799734,-22.389138870000004,19.94343512
2020-03-30,AGO,-60.62996653,-40.32902873999999,-38.49999545000001,-56.58087995000001,-11.018040529999993,21.49128247
2020-02-16,ATG,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,ATG,-6.512882320000009,-1.6717900500000005,2.870501759999996,2.8499998099999995,2.6249970599999957,14.420000980000003
2020-02-18,ATG,0.0,-2.770831559999998,2.607844050000002,-3.0850520400000043,0.22117633999999683,17.111426220000006
2020-02-19,ATG,-0.9568352500000015,-6.031393059999995,0.6605963700000047,4.842234739999997,4.634400960000003,14.182619919999999
2020-02-20,ATG,-1.7156002499999956,-0.9500017099999984,0.0,0.0,2.2068556999999984,16.95052415
2020-02-21,ATG,0.9876220900000002,-2.298387629999998,1.8472223699999988,-1.8999981000000008,-1.3125011900000005,16.637886370000004
2020-02-22,ATG,-2.4731416499999983,1.221425450000002,7.167663929999999,-1.8472223699999988,-9.231938309999993,0.0
2020-02-23,ATG,-4.524300900000001,0.0,13.602271759999999,-4.030304320000002,4.513574449999998,8.917251000000004
2020-02-24,ATG,1.0283520100000043,2.7863114300000014,-1.435250879999998,-7.124996200000002,-0.6562486000000006,10.742114739999996
2020-02-25,ATG,-5.527711419999991,0.9236091899999996,1.3039213600000026,-5.141750739999998,0.6635237000000039,9.861738530000004
2020-02-26,ATG,0.7176280999999969,0.46395586999999755,-3.3029805199999984,-2.9053411099999975,1.5447989900000045,12.170901820000003
2020-02-27,ATG,-5.391891819999992,0.9500017099999984,0.0,-9.684468149999997,1.986171459999997,12.485051809999998
2020-02-28,ATG,1.728338990000002,0.9193571799999994,4.925927649999999,1.8999981000000008,0.437502170000002,0.0
2020-02-29,ATG,3.709711809999999,3.6642829999999984,7.167663929999999,12.930553929999997,3.377541649999998,0.8528731400000008
2020-03-01,ATG,4.73973829,7.019446070000003,12.306817179999998,8.060608640000003,5.867648780000001,1.0835576499999953
2020-03-02,ATG,3.4278356000000008,9.473464980000001,7.893886490000004,8.549998100000002,1.968749790000001,0.2346106700000047
2020-03-03,ATG,7.789041260000003,7.850696070000003,3.2598047299999986,11.311854819999997,1.7694000800000016,1.1340497699999985
2020-03-04,ATG,6.458630290000001,4.639536090000004,3.9635768900000032,-0.9684488100000042,3.089601969999999,0.01282652000000205
2020-03-05,ATG,2.695945909999996,3.800000190000001,3.2177394900000014,0.9684488100000042,2.4275452599999956,3.5301338799999966
2020-03-06,ATG,4.691214569999998,4.137097999999997,-0.6157407900000027,0.0,1.968749790000001,0.0
2020-03-07,ATG,0.41218960999999826,8.14285584,4.778443950000002,4.618053929999997,5.404063980000002,-0.039954529999996144
2020-03-08,ATG,1.2926589200000018,5.91110919,12.954547129999996,6.045456480000002,6.770359680000003,0.6829297299999983
2020-03-09,ATG,2.7422671500000018,2.2290480799999983,0.7176280999999969,2.8499998099999995,0.6562486000000006,0.04764591999999745
2020-03-10,ATG,-4.271409379999996,3.6944460700000032,0.6519606799999966,-3.0850520400000043,2.2117514299999987,1.6314245500000024
2020-03-11,ATG,4.784172259999998,4.175580219999997,1.9817891100000047,0.0,4.1930338099999975,-0.10928875999999989
2020-03-12,ATG,-1.7156002499999956,8.549998100000002,5.791935869999998,-6.779121719999994,4.634400960000003,-0.41792324
2020-03-13,ATG,7.160271789999999,13.790323120000004,0.0,-4.750001899999999,2.406251960000003,0.0
2020-03-14,ATG,0.41218960999999826,19.135715480000005,-3.5838326300000025,3.6944460700000032,4.953725980000002,1.2890466400000025
2020-03-15,ATG,-10.556692790000007,2.216668440000002,-10.36363397999999,-10.075760800000005,0.9027162199999982,1.3005232100000013
2020-03-16,ATG,-12.340206830000001,-1.6717900500000005,-7.893881169999999,-9.975000000000001,-6.562501960000003,2.344993490000004
2020-03-17,ATG,-14.824306350000004,-4.618053929999997,-16.29902498000001,-10.283501479999996,-15.26108899,1.3330643200000032
2020-03-18,ATG,-19.13669037000001,-6.959303469999994,-13.872519779999994,-18.40048749,-14.56526092,-0.006397299999998793
2020-03-19,ATG,-19.606875960000004,-8.550003419999998,-15.445156999999996,-19.368936299999994,-18.537615810000002,-0.6260961699999972
2020-03-20,ATG,-18.024132070000004,-2.7580662200000026,-17.856481580000008,-19.950000000000003,-21.437502590000012,0.0
2020-03-21,ATG,-18.75465186,-2.4428575499999967,-17.321852170000003,-17.54860919000001,-19.814901259999996,3.434425750000004
2020-03-22,ATG,-23.69870209,-0.3694460700000033,-29.147722730000005,-26.196967439999998,-12.638013780000009,1.047312489999999
2020-03-23,ATG,-37.70618761,-17.832403259999996,-21.5287765,-38.47500342,-22.31249762,0.9222645600000019
2020-03-24,ATG,-24.120902609999995,-14.315967050000003,-30.64215595,-26.737117679999994,-25.656319779999993,0.9193571799999994
2020-03-25,ATG,-28.46582774,-8.815116309999992,-23.78146134,-30.021843950000008,-28.24778621000001,3.2510227400000007
2020-03-26,ATG,-23.283168859999996,-5.224998100000001,-24.454843000000007,-34.86407869000001,-26.92367146000001,0.13302792999999752
2020-03-27,ATG,-24.443692279999997,-7.814521399999999,-22.16666312,-31.349996580000006,-30.843748039999998,
2020-03-28,ATG,-21.84607593000001,2.4428575499999967,-29.267965370000002,-36.020836880000004,-29.272004580000008,
2020-03-29,ATG,-34.6862803,-7.0194460699999945,-29.795452680000004,-53.401510959999996,-36.559952380000006,
2020-03-30,ATG,-45.59020683000001,-20.61871336,,-66.9749962,-47.90625021000001,
2020-02-16,ARG,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,ARG,-6.365495709999993,-5.507263999999998,-13.997308360000003,-1.8081868699999974,-4.253829440000003,1.9629802499999955
2020-02-18,ARG,-9.988008730000006,-7.6293574699999915,-22.820451219999992,-1.960910770000004,7.476120189999996,1.2749925300000002
2020-02-19,ARG,3.1917832099999974,3.1478972000000045,-1.8280504199999992,8.981990080000005,9.312390010000005,-0.7880436200000018
2020-02-20,ARG,1.3953774800000047,0.06428156000000272,10.05361497,7.746144769999997,11.001850439999997,-1.810555599999999
2020-02-21,ARG,0.020938190000000675,-0.2808108800000044,-8.236904130000005,7.20077428,8.904191730000004,-0.6788865300000002
2020-02-22,ARG,2.8718769800000015,4.215280720000002,-8.825080670000009,8.993039720000004,9.020447030000001,-0.7923262200000003
2020-02-23,ARG,5.830033720000004,5.325535460000001,4.015184879999995,6.966244739999999,-1.232141260000003,0.03066980000000129
2020-02-24,ARG,13.605193770000003,8.168979700000005,17.517346210000003,5.320730169999999,-2.479401960000003,0.43524382999999583
2020-02-25,ARG,-9.952697230000005,-15.831152259999996,25.53968942,-26.717554709999998,-53.553158890000006,6.304826429999999
2020-02-26,ARG,-19.671644300000008,-17.088002260000007,1.3203348900000016,-28.41343771000001,-49.92779568000001,6.878060420000005
2020-02-27,ARG,0.8379824600000032,2.303045290000004,5.3842762399999975,9.437335529999997,12.552808659999997,-2.2675967999999997
2020-02-28,ARG,-0.5866696500000005,-0.39827381999999634,-5.254687690000001,7.963881730000002,12.375401290000005,-0.4915706600000006
2020-02-29,ARG,2.8648146799999994,2.0744209499999964,-7.839939029999993,7.952770909999997,12.8246181,-0.5758421199999978
2020-03-01,ARG,5.247026889999998,4.67812471,-7.563533110000009,5.580709259999999,2.150559460000001,1.4051489899999992
2020-03-02,ARG,-2.50685449,2.8703647700000015,-10.492735749999998,0.9422943599999997,-2.3545521999999965,2.4106103699999992
2020-03-03,ARG,0.5309519599999981,3.9523543499999962,-8.24404756,6.913544820000004,16.123306710000005,-1.3595685600000034
2020-03-04,ARG,0.19540759000000138,5.081640060000002,-6.225861670000005,8.181663909999997,16.15168359,-1.327528860000002
2020-03-05,ARG,-0.9851961700000014,2.895077499999998,-0.5784755200000021,7.548033289999999,17.908069620000003,-1.9117233799999955
2020-03-06,ARG,0.7288094100000041,4.23008495,-8.862766220000008,10.166099720000002,17.512951890000004,-1.4878430700000003
2020-03-07,ARG,6.355176240000003,7.615424390000005,-6.780643240000009,12.010080879999999,18.117033900000006,-1.9918651899999955
2020-03-08,ARG,5.373424769999999,7.2076237800000005,-9.580765389999993,8.454625130000004,2.7487508999999997,1.215880679999996
2020-03-09,ARG,3.0005065999999996,4.417770560000002,-12.324570019999998,2.6231457000000016,-2.3192406999999964,2.1795095699999973
2020-03-10,ARG,1.3653726799999972,5.4289496099999965,-9.103121160000006,13.145551090000003,14.65072539,-0.8116511200000012
2020-03-11,ARG,2.676067730000003,8.029603679999997,-8.62544634,13.586838440000001,18.17639978,-2.0873432300000023
2020-03-12,ARG,-15.480843559999995,-6.809939150000001,-24.06755897000001,-6.0811949100000025,15.150367820000005,0.20614866999999543
2020-03-13,ARG,-4.233124000000001,8.208137559999999,-15.512421750000009,10.366301960000003,18.141553779999995,-1.4066412500000023
2020-03-14,ARG,-4.723239639999998,10.10712486,-17.082847179999998,7.269551240000003,18.16400418,-1.1224415300000012
2020-03-15,ARG,-18.71929913000001,4.570469189999996,-40.36275887,-19.431777470000004,-3.841913810000003,7.1694900200000005
2020-03-16,ARG,-29.27558627,16.913161789999997,-43.63813923,-17.206175420000008,-9.78772535999999,8.758612589999998
2020-03-17,ARG,-26.837289290000008,7.863643620000002,-39.33359955,-16.503559030000005,0.8918740600000042,6.330249379999999
2020-03-18,ARG,-40.7320214,-11.362858990000003,-53.613352029999994,-31.76387662000001,-11.964632120000001,10.610375579999996
2020-03-19,ARG,-42.688411499999994,-10.59305898000001,-48.670579929999995,-34.51259294000001,-18.807508720000005,11.97499681
2020-03-20,ARG,-42.0981043,4.9838425000000015,-54.80642720000001,-34.991149549999996,-24.23045072,12.575106110000005
2020-03-21,ARG,-78.29049788,-40.33071385000001,-79.82707214999999,-71.93568739000001,-60.38616290000001,29.293688899999996
2020-03-22,ARG,-82.43941160000001,-48.94397340000001,-85.16470795000001,-75.22030194,-57.13701147000001,27.963581170000005
2020-03-23,ARG,-87.06618235,-61.0604064,-89.7191001,-80.81595774000002,-57.73506192999999,27.294162909999997
2020-03-24,ARG,-87.60823981,-63.58867655000001,-88.12257608,-84.76126974,-78.89929341000001,31.591081690000003
2020-03-25,ARG,-87.64002149,-63.40553156000001,-87.76344017000001,-84.75960591,-79.09550698,30.998380490000006
2020-03-26,ARG,-82.21613519,-49.92262065,-82.22514594,-76.56797764,-67.79653454000001,28.28666477
2020-03-27,ARG,-82.54450554,-52.07482930999999,-83.48911809,-77.05957357,-68.00066427000002,30.036069630000004
2020-03-28,ARG,-81.02737188,-48.48209764999999,-81.65493903,-75.10345745000001,-66.56164417000001,32.32823818000001
2020-03-29,ARG,-81.51086146,-47.8748662,-84.11326581,-75.27600899,-59.104695930000005,28.76676019
2020-03-30,ARG,-86.26754528,-60.79761702000001,-88.92691619,-80.19494483000001,-57.15998455999999,27.300534940000006
2020-02-16,AUS,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,AUS,3.2794288799999998,4.812392200000005,8.715384929999997,2.696209250000002,-1.4175592200000033,0.030715020000000523
2020-02-18,AUS,-0.6249643400000008,0.28991206999999963,-5.8968821799999995,7.207607820000003,17.176763799999996,-1.7869241600000034
2020-02-19,AUS,-3.1667100500000034,-1.9416217799999975,-12.783167319999992,7.214026399999995,13.735452639999998,-1.1312288400000046
2020-02-20,AUS,-0.6829709599999982,-1.324444590000002,-5.703093199999994,7.542797079999999,12.9936079,-1.2033547400000004
2020-02-21,AUS,0.24200280999999607,0.8693877499999998,4.536284199999996,8.941615270000002,13.439096720000004,-1.7941580299999975
2020-02-22,AUS,3.273864159999997,3.698229920000004,-1.3072250799999967,11.55675969,15.659930719999998,-2.7036120300000044
2020-02-23,AUS,5.413358020000001,3.88109694,9.485545369999997,8.044353380000002,3.1886843099999966,-0.7754152700000003
2020-02-24,AUS,3.34485291,4.273190249999998,8.593431910000001,4.051653480000004,-1.6564325400000002,-0.264184550000004
2020-02-25,AUS,-0.8128933400000022,0.8056288800000004,-9.484702149999999,7.855373679999997,17.23133902,-1.444946580000004
2020-02-26,AUS,-2.513283710000003,-0.7661358600000014,-8.36037335,10.06109755,14.624185240000006,-1.331506890000004
2020-02-27,AUS,-0.5730517800000023,-0.2616828199999981,-5.025105750000002,9.61282504,13.89970365,-1.137615500000002
2020-02-28,AUS,-0.3953105800000027,1.3661799900000002,-1.530166329999998,10.284552179999999,14.131473440000004,-1.4051742600000015
2020-02-29,AUS,3.957655730000002,5.70329669,-0.4635196300000027,13.690267219999997,16.58535004,-2.65540352
2020-03-01,AUS,6.382497100000002,6.088039089999997,17.723215580000005,10.927619149999996,3.982719580000001,-1.0126393900000028
2020-03-02,AUS,3.697195179999999,7.41675032,19.63030524,5.5196489600000005,-0.982892609999996,-0.48840525999999757
2020-03-03,AUS,-0.48584235000000436,4.6469894100000015,-0.5757516799999993,5.839394259999996,10.21947927,-0.445959639999997
2020-03-04,AUS,-1.6652038899999966,7.357130410000003,-13.97113928,9.029189119999996,15.01227126,-1.4478433199999956
2020-03-05,AUS,0.34986181999999577,12.432703010000004,-15.103797870000003,6.503156030000004,13.862341289999998,-0.6927118800000037
2020-03-06,AUS,-2.0272471799999976,9.109660770000005,-18.566829259999995,6.114055220000001,13.464697889999998,-0.3839869599999957
2020-03-07,AUS,3.2161873799999983,14.182228900000004,-6.452791590000009,9.336798170000005,15.583953140000002,-2.1587735399999963
2020-03-08,AUS,3.4477696400000037,12.205407339999997,9.721632339999998,2.701207389999999,2.350716480000004,-0.08367828000000174
2020-03-09,AUS,3.1356292800000003,8.171633049999997,13.484671830000003,0.4795421399999967,-1.80131742,-0.15624972999999728
2020-03-10,AUS,-3.0578216200000043,3.1054276399999985,4.999924859999996,-9.242551709999999,-14.327616520000001,3.977661590000004
2020-03-11,AUS,-2.4644500999999988,8.604528099999998,-11.399996580000003,6.039144299999997,13.402475170000004,-0.7097997200000012
2020-03-12,AUS,-1.2841761800000044,8.240404690000004,-1.6294561500000013,5.556061699999999,13.513210969999998,-0.6727977899999973
2020-03-13,AUS,-1.3766258100000026,10.818736040000003,2.1627156600000044,5.796802339999997,13.076033319999999,-0.7543600400000021
2020-03-14,AUS,0.6469226399999964,17.21472333,-8.213109099999997,4.767201459999998,14.436829470000003,-0.8107733199999966
2020-03-15,AUS,-0.5955434100000028,19.652319399999996,-15.337069230000006,-10.131651390000004,3.038040530000002,2.199641780000001
2020-03-16,AUS,-2.0240871,23.816631859999998,-7.661350619999997,-12.639403629999997,-1.460633930000003,2.437864729999996
2020-03-17,AUS,-1.456798210000001,33.276017460000006,-17.563373520000006,-7.223401569999998,12.299592619999999,1.1387220599999959
2020-03-18,AUS,-5.129051900000005,34.636606130000004,-20.56350373,-13.551556199999993,5.278448140000002,3.005909059999996
2020-03-19,AUS,-6.525424220000001,31.71460278,-14.61381523,-18.284720300000007,1.6720733400000034,4.690143919999999
2020-03-20,AUS,-10.219219919999993,25.020523920000002,-8.94605480999999,-21.4530995,-0.306040979999999,5.4576403700000045
2020-03-21,AUS,-11.528692699999995,19.972014159999997,-12.067076700000007,-22.073005849999998,0.3176093200000024,5.6337736000000005
2020-03-22,AUS,-16.520129499999996,10.677899679999996,-9.042888120000006,-27.647180819999992,-4.409552489999998,6.684069279999999
2020-03-23,AUS,-18.29652139,9.692190129999997,-10.784250469999996,-33.597426590000005,-11.551939770000006,6.418895209999999
2020-03-24,AUS,-17.0037707,17.392064200000004,-27.10261630999999,-35.744175600000005,-5.7987707399999975,7.864328570000002
2020-03-25,AUS,-29.955816099999993,4.085144209999999,-30.111838399999996,-44.623776959999994,-18.625814760000004,12.340221460000002
2020-03-26,AUS,-30.86440826,1.9012203699999957,-32.760026669999995,-49.736177260000005,-22.6617503,14.335998179999997
2020-03-27,AUS,-34.15845916000001,1.6955744399999972,-23.163351820000006,-52.81498893999999,-26.921246870000004,15.874241599999996
2020-03-28,AUS,-35.39412226,2.2016407700000005,-30.02967765,-52.78811895,-26.358945479999992,16.66258447
2020-03-29,AUS,-40.850894139999994,-8.480729039999993,-33.43970987000001,-53.07156855,-26.739765709999997,14.735524859999996
2020-03-30,AUS,-44.78139127000001,-18.683409079999993,-34.569720430000004,-58.00032644,-32.59212348000001,13.24821911
2020-02-16,AUT,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,AUT,14.92221031,21.262054310000007,41.98759194,12.350551570000004,0.5247315499999969,-1.6698256399999987
2020-02-18,AUT,8.492919820000004,4.544112580000001,34.69150587,3.048648610000001,-3.999959040000003,-0.2654121400000043
2020-02-19,AUT,8.307548409999999,4.830423010000003,39.495255730000004,2.143767149999998,-4.110851779999998,0.19328224999999963
2020-02-20,AUT,3.728782679999999,2.277083690000004,10.456925499999999,-1.0189050200000034,-5.013526769999997,0.7705900300000015
2020-02-21,AUT,3.911303899999998,1.3805785700000022,13.376940500000003,1.7306784600000018,-5.342140510000008,0.32631550000000265
2020-02-22,AUT,0.906023930000001,3.968959400000003,6.957598409999998,-2.048489940000004,-5.063521469999999,0.9580588500000025
2020-02-23,AUT,8.516375699999998,2.6990355000000013,51.966242789999995,14.437393389999997,1.8341936899999967,-1.6261630699999994
